event_id,anonymous_session_id,workflow_stage,event_type,timestamp_bucket,consent_status,portal_version,event_source,created_at
EVT-89C5994F829A,ANON-210A-5690,Submit,COMPLETED,2026-08-31 00:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-31T00:31:46
EVT-633587E9C4BA,ANON-210A-5690,Confirmation,ENTERED,2026-08-31 00:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-31T00:31:46
EVT-5017B8D696BE,ANON-210A-5690,Confirmation,COMPLETED,2026-08-31 00:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-31T00:32:03
EVT-951D86543303,ANON-B6A9-0341,Login,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:30:00
EVT-DA90D427AE05,ANON-B6A9-0341,Login,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:30:51
EVT-ACEFE6A39550,ANON-B6A9-0341,Start Claim,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:30:51
EVT-16AC1FCD6FC5,ANON-B6A9-0341,Start Claim,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:31:50
EVT-D9F6BD33357D,ANON-B6A9-0341,Claim Type,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:31:50
EVT-D9F19693239E,ANON-B6A9-0341,Claim Type,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:32:19
EVT-0F3A3031B1CF,ANON-B6A9-0341,Claim Details,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:32:19
EVT-4DFB0377CBEC,ANON-B6A9-0341,Claim Details,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:32:50
EVT-AF5430C59870,ANON-B6A9-0341,Document Upload,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:32:50
EVT-24C1EB32E169,ANON-B6A9-0341,Document Upload,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:33:31
EVT-CDC51F434956,ANON-B6A9-0341,Review,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:33:31
EVT-AB72618E04C7,ANON-B6A9-0341,Review,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:34:09
EVT-54FBA8DA85A3,ANON-B6A9-0341,Submit,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:34:09
EVT-71E92AB69CB1,ANON-B6A9-0341,Submit,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:34:26
EVT-BC569B5DB1C3,ANON-B6A9-0341,Confirmation,ENTERED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:34:26
EVT-95D0AA78A63A,ANON-B6A9-0341,Confirmation,COMPLETED,2026-08-03 14:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-03T14:34:44
EVT-E5616347EF82,ANON-B382-9284,Login,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:36:00
EVT-7A9F5FC073CD,ANON-B382-9284,Login,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:36:37
EVT-78F11E0C153E,ANON-B382-9284,Start Claim,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:36:37
EVT-1FE176D6D899,ANON-B382-9284,Start Claim,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:37:20
EVT-79F1A0D79FD0,ANON-B382-9284,Claim Type,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:37:20
EVT-2586851D8FA3,ANON-B382-9284,Claim Type,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:37:53
EVT-83604B9242A5,ANON-B382-9284,Claim Details,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:37:53
EVT-8C763D6BA46A,ANON-B382-9284,Claim Details,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:38:09
EVT-D96B5BA375E9,ANON-B382-9284,Document Upload,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:38:09
EVT-EC1A698BDB24,ANON-B382-9284,Document Upload,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:38:46
EVT-93DEF65BADF0,ANON-B382-9284,Review,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:38:46
EVT-2C21E8E003BF,ANON-B382-9284,Review,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:39:23
EVT-0384DA38C96B,ANON-B382-9284,Submit,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:39:23
EVT-F11583398C24,ANON-B382-9284,Submit,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:39:38
EVT-0996EAE42FAD,ANON-B382-9284,Confirmation,ENTERED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:39:38
EVT-BD4D4A3CCEAA,ANON-B382-9284,Confirmation,COMPLETED,2026-09-01 03:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-09-01T03:40:30
EVT-E2EFCF39EE44,ANON-CA0E-B2AD,Login,ENTERED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:58:00
EVT-B7A4759AD682,ANON-CA0E-B2AD,Login,COMPLETED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:58:15
EVT-9965277A8400,ANON-CA0E-B2AD,Start Claim,ENTERED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:58:15
EVT-3B01DBCB3BC3,ANON-CA0E-B2AD,Start Claim,COMPLETED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:59:07
EVT-9165F21939C6,ANON-CA0E-B2AD,Claim Type,ENTERED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:59:07
EVT-8C4BBCC0BC77,ANON-CA0E-B2AD,Claim Type,COMPLETED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:59:59
EVT-3093A0BA6437,ANON-CA0E-B2AD,Claim Details,ENTERED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T15:59:59
EVT-9692A122077D,ANON-CA0E-B2AD,Claim Details,ABANDONED,2026-08-17 15:00:00,NOT_CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-17T16:01:01
EVT-CE08C8D9C77F,ANON-F92B-10C6,Login,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:30:00
EVT-B47F65CA82F5,ANON-F92B-10C6,Login,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:30:12
EVT-A04782FE8DC2,ANON-F92B-10C6,Start Claim,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:30:12
EVT-D1C591807F66,ANON-F92B-10C6,Start Claim,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:30:31
EVT-B378E13997E8,ANON-F92B-10C6,Claim Type,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:30:31
EVT-C302A1467740,ANON-F92B-10C6,Claim Type,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:31:28
EVT-CA7D6F7DE682,ANON-F92B-10C6,Claim Details,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:31:28
EVT-07206EE0AEBE,ANON-F92B-10C6,Claim Details,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:31:38
EVT-D5820596E843,ANON-F92B-10C6,Document Upload,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:31:38
EVT-1057B5A64C4F,ANON-F92B-10C6,Document Upload,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:31:48
EVT-71754C4744F1,ANON-F92B-10C6,Review,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:31:48
EVT-FE23790596D2,ANON-F92B-10C6,Review,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:32:40
EVT-3FDC52272146,ANON-F92B-10C6,Submit,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:32:40
EVT-44D02ECE667B,ANON-F92B-10C6,Submit,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:33:23
EVT-1AEC35FFDE14,ANON-F92B-10C6,Confirmation,ENTERED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:33:23
EVT-B43C8CFE3C60,ANON-F92B-10C6,Confirmation,COMPLETED,2026-08-18 16:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-18T16:33:41
EVT-23A40D1A785B,ANON-EAAB-CE46,Login,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:51:00
EVT-D57E8572319E,ANON-EAAB-CE46,Login,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:51:16
EVT-C78C3261BEB4,ANON-EAAB-CE46,Start Claim,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:51:16
EVT-C48F09987D83,ANON-EAAB-CE46,Start Claim,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:52:01
EVT-01D005528966,ANON-EAAB-CE46,Claim Type,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:52:01
EVT-951E21F863AD,ANON-EAAB-CE46,Claim Type,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:52:45
EVT-359DBE17D852,ANON-EAAB-CE46,Claim Details,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:52:45
EVT-C0AC2E9E7F21,ANON-EAAB-CE46,Claim Details,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:52:59
EVT-A3A0297D3377,ANON-EAAB-CE46,Document Upload,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:52:59
EVT-AB6F7B7B5B20,ANON-EAAB-CE46,Document Upload,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:53:41
EVT-69BA57AE3DDD,ANON-EAAB-CE46,Review,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:53:41
EVT-1CDAE8F7FDE1,ANON-EAAB-CE46,Review,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:54:39
EVT-789CE088FB61,ANON-EAAB-CE46,Submit,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:54:39
EVT-8D4D6CBE387E,ANON-EAAB-CE46,Submit,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:55:21
EVT-B9760FB0A3F5,ANON-EAAB-CE46,Confirmation,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:55:21
EVT-BC8959CBD18D,ANON-EAAB-CE46,Confirmation,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-28T23:55:35
EVT-E37C2F55C63B,ANON-CE2E-6DAF,Login,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:53:00
EVT-FEA484421584,ANON-CE2E-6DAF,Login,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:53:58
EVT-216B59082C63,ANON-CE2E-6DAF,Start Claim,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:53:58
EVT-233CD6F3E04B,ANON-CE2E-6DAF,Start Claim,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:54:28
EVT-8E718A3DAC41,ANON-CE2E-6DAF,Claim Type,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:54:28
EVT-3AE24C058DFF,ANON-CE2E-6DAF,Claim Type,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:54:39
EVT-D915D834C48F,ANON-CE2E-6DAF,Claim Details,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:54:39
EVT-28222EFF7C61,ANON-CE2E-6DAF,Claim Details,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:55:35
EVT-AEC7BECF90DD,ANON-CE2E-6DAF,Document Upload,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:55:35
EVT-AC24662EF966,ANON-CE2E-6DAF,Document Upload,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:56:23
EVT-B4D88A2F1F57,ANON-CE2E-6DAF,Review,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:56:23
EVT-26FD8025633C,ANON-CE2E-6DAF,Review,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:56:47
EVT-E4EDADA9DD14,ANON-CE2E-6DAF,Submit,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:56:47
EVT-6A863F439E6E,ANON-CE2E-6DAF,Submit,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:57:05
EVT-CE65755C536C,ANON-CE2E-6DAF,Confirmation,ENTERED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:57:05
EVT-6D2370648ECF,ANON-CE2E-6DAF,Confirmation,COMPLETED,2026-08-25 21:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-25T21:58:05
EVT-7CC8F933481C,ANON-6463-4FF3,Login,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:10:00
EVT-B79F123143C8,ANON-6463-4FF3,Login,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:10:37
EVT-BA90CB7563FD,ANON-6463-4FF3,Start Claim,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:10:37
EVT-D47D1BB89710,ANON-6463-4FF3,Start Claim,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:11:13
EVT-7A4C434EAB73,ANON-6463-4FF3,Claim Type,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:11:13
EVT-B765C4DF065C,ANON-6463-4FF3,Claim Type,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:11:28
EVT-DACC26143CEC,ANON-6463-4FF3,Claim Details,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:11:28
EVT-D35B3A0CA4A3,ANON-6463-4FF3,Claim Details,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:12:27
EVT-45B455311454,ANON-6463-4FF3,Document Upload,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:12:27
EVT-C55948437A35,ANON-6463-4FF3,Document Upload,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:13:00
EVT-195763C2B289,ANON-6463-4FF3,Review,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:13:00
EVT-093E39067298,ANON-6463-4FF3,Review,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:13:27
EVT-EFE5C2099559,ANON-6463-4FF3,Submit,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:13:27
EVT-D5B0CD778AC0,ANON-6463-4FF3,Submit,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:13:58
EVT-80680F78BC45,ANON-6463-4FF3,Confirmation,ENTERED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:13:58
EVT-68A7945DAAAB,ANON-6463-4FF3,Confirmation,COMPLETED,2026-08-22 04:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T04:14:42
EVT-9C48247A03B1,ANON-6CC1-79C1,Login,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:32:00
EVT-BA3F03B312BA,ANON-6CC1-79C1,Login,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:32:54
EVT-FC913223AB9E,ANON-6CC1-79C1,Start Claim,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:32:54
EVT-DE1A50C2C1D0,ANON-6CC1-79C1,Start Claim,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:33:25
EVT-0779DB6A7E54,ANON-6CC1-79C1,Claim Type,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:33:25
EVT-994BC8E9EE2D,ANON-6CC1-79C1,Claim Type,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:34:14
EVT-6948C0FDBC84,ANON-6CC1-79C1,Claim Details,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:34:14
EVT-205EFC38A69B,ANON-6CC1-79C1,Claim Details,COMPLETED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:34:40
EVT-9F36BD7B4BEC,ANON-6CC1-79C1,Document Upload,ENTERED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:34:40
EVT-AE6D862405CC,ANON-6CC1-79C1,Document Upload,ABANDONED,2026-08-28 23:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-28T23:35:31
EVT-80A6AF577D57,ANON-8A61-AD40,Login,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:14:00
EVT-40259F9D6FA0,ANON-8A61-AD40,Login,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:14:32
EVT-3300866E5098,ANON-8A61-AD40,Start Claim,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:14:32
EVT-3FCD351C8C35,ANON-8A61-AD40,Start Claim,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:14:54
EVT-3C4F071EDD6E,ANON-8A61-AD40,Claim Type,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:14:54
EVT-941146613865,ANON-8A61-AD40,Claim Type,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:15:37
EVT-CD3BBA7CD41D,ANON-8A61-AD40,Claim Details,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:15:37
EVT-2C871DD289EB,ANON-8A61-AD40,Claim Details,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:16:04
EVT-DA42AE36BAED,ANON-8A61-AD40,Document Upload,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:16:04
EVT-0A7C5A865761,ANON-8A61-AD40,Document Upload,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:16:56
EVT-4C2DA3B6DC72,ANON-8A61-AD40,Review,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:16:56
EVT-F01D2F462FC5,ANON-8A61-AD40,Review,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:17:45
EVT-2B8AA0E87C7D,ANON-8A61-AD40,Submit,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:17:45
EVT-85CD4242DA20,ANON-8A61-AD40,Submit,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:18:03
EVT-8B2AA80AAF8C,ANON-8A61-AD40,Confirmation,ENTERED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:18:03
EVT-0B5F133F8998,ANON-8A61-AD40,Confirmation,COMPLETED,2026-08-21 00:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-21T00:18:57
EVT-919731F21FB2,ANON-4C9D-402A,Login,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:45:00
EVT-090DA385D039,ANON-4C9D-402A,Login,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:45:47
EVT-0E8674773CF1,ANON-4C9D-402A,Start Claim,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:45:47
EVT-2C22D5BDD102,ANON-4C9D-402A,Start Claim,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:46:04
EVT-FE9C489A1F7B,ANON-4C9D-402A,Claim Type,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:46:04
EVT-47BC5022871E,ANON-4C9D-402A,Claim Type,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:46:32
EVT-BE25733C0DD8,ANON-4C9D-402A,Claim Details,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:46:32
EVT-9D3229C6E0BB,ANON-4C9D-402A,Claim Details,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:46:55
EVT-CA0E4212D062,ANON-4C9D-402A,Document Upload,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:46:55
EVT-C2DB5F93C9EB,ANON-4C9D-402A,Document Upload,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:47:26
EVT-AB7FE52F0F01,ANON-4C9D-402A,Review,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:47:26
EVT-132349BA44BE,ANON-4C9D-402A,Review,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:48:17
EVT-A3C3FD4076CD,ANON-4C9D-402A,Submit,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:48:17
EVT-D1C3B8C7D95E,ANON-4C9D-402A,Submit,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:48:50
EVT-718F8053150C,ANON-4C9D-402A,Confirmation,ENTERED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:48:50
EVT-B6086B25222A,ANON-4C9D-402A,Confirmation,COMPLETED,2026-08-22 19:00:00,CONSENTED,v2.5-coexistence,web_claims_portal,2026-08-22T19:49:30
EVT-17330C0EC628,ANON-CC9A-1A3B,Login,ENTERED,2026-08-16 01:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-16T01:21:00
EVT-E4DFBC679B63,ANON-CC9A-1A3B,Login,COMPLETED,2026-08-16 01:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-16T01:21:34
EVT-C2808989571F,ANON-CC9A-1A3B,Start Claim,ENTERED,2026-08-16 01:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-16T01:21:34
EVT-877A3D634D47,ANON-CC9A-1A3B,Start Claim,COMPLETED,2026-08-16 01:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-16T01:22:09
EVT-584CFBA06DCA,ANON-CC9A-1A3B,Claim Type,ENTERED,2026-08-16 01:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-16T01:22:09
EVT-177C9B65757A,ANON-CC9A-1A3B,Claim Type,COMPLETED,2026-08-16 01:00:00,CONSENTED,v2.4-legacy-adapter,web_claims_portal,2026-08-16T01:22:31
